domain_tax,phylum_tax,class_tax,order_tax,family_tax,subfamily,otu_id,rep_prokMSA_id,rep_acc,taxa_string,rep_prokMSAname,wk1,wk2,wk3,wk4,wk5,wk6,wk7,wk8,wk9,wk_10,wk_11,wk_12,wk_13,wk_14,wk_15,wk_16,wk_17
Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Unclassified,sf_1,10480,57473,AJ441204.1,Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Unclassified;sf_1;10480,Paralvinella palmiformis mucus secretions clone P. palm C 84 proteobacterium,3168,3158,2979,3418,2366,4059,3895,3521,3481,2824,3965,3858,3560,3680,2744,4341,3152
Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Unclassified,sf_1,10489,53082,AF299121.1,Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Unclassified;sf_1;10489,S17sBac16 complete clone,3613,3626,3237,3991,3906,3944,4282,4261,3532,2971,5244,4667,3622,4129,2886,4687,3016
Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Unclassified,sf_1,10497,83596,AY261811.1,Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Unclassified;sf_1;10497,UASB reactor granular sludge clone PD-UASB-2 proteobacterium,2491,2478,2466,2770,1681,3164,3102,2582,2767,2149,2943,3085,2968,3208,2147,3390,2328
Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Unclassified,sf_1,10530,104193,AY672531.1,Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Unclassified;sf_1;10530,hydrothermal vent 9 degrees North East Rise Pacific Ocean clone CH5_6_BAC_16SrRNA_9N_EPR,3426,3183,3166,3519,2539,4162,4052,3480,3375,2990,4128,3850,3774,3979,2832,4583,3130
Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Unclassified,sf_1,10543,11101,U15103.1,Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Unclassified;sf_1;10543,hydrothermal vent clone PVB_10,3542,3057,2779,3224,2455,4379,4930,3869,4254,3220,4410,4578,3914,3948,2757,5035,3253
Bacteria,Proteobacteria,Gammaproteobacteria,Acidithiobacillales,Acidithiobacillaceae,sf_1,8320,58315,AF543507.1,Bacteria;Proteobacteria;Gammaproteobacteria;Acidithiobacillales;Acidithiobacillaceae;sf_1;8320,acid mine drainage clone BA11,2316,2422,2211,2556,2121,2930,3535,3646,3364,2124,3665,3599,2577,2970,2050,3452,2146
Bacteria,Proteobacteria,Gammaproteobacteria,Acidithiobacillales,Acidithiobacillaceae,sf_1,8552,53334,AJ278723.1,Bacteria;Proteobacteria;Gammaproteobacteria;Acidithiobacillales;Acidithiobacillaceae;sf_1;8552,Acidithiobacillus ferrooxidans str. D2,2205,2262,2046,2395,2000,2847,3138,3061,3085,2024,3208,3260,2418,2771,1941,3210,2029
Bacteria,Proteobacteria,Gammaproteobacteria,Acidithiobacillales,Acidithiobacillaceae,sf_1,9224,56606,AJ459804.1,Bacteria;Proteobacteria;Gammaproteobacteria;Acidithiobacillales;Acidithiobacillaceae;sf_1;9224,Acidithiobacillus albertensis str. DSM 14366,2417,2428,2187,2728,2290,3008,3601,3712,3301,2134,3586,3615,2585,2998,2079,3458,2145
Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,sf_1,8340,9386,X71120.1,Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;sf_1;8340,Aeromonas ichthiosmia,2362,2468,2142,2412,1862,3078,3666,3771,3623,2466,3571,3623,2689,3221,2301,3433,2118
Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,sf_1,8364,9361,S39232.1,Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;sf_1;8364,Aeromonas allosaccharophila,2393,2484,2159,2439,1895,3121,3719,3803,3678,2486,3600,3652,2710,3246,2321,3461,2134
Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,sf_1,8621,25552,AF427150.1,Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;sf_1;8621,Aeromonas sp. PAR2A,3206,3360,2939,3167,2876,3946,4531,5318,5320,3281,4985,4824,3503,4167,2919,4438,2662
Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,sf_1,9000,9385,AF170914.4,Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;sf_1;9000,Aeromonas culicicola str. MTCC 3249,2135,2340,2016,2335,1706,2959,3095,3223,3536,2426,3207,3223,2513,2977,2256,3144,1981
Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,sf_1,9026,9447,AJ009860.1,Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;sf_1;9026,Haemophilus piscium str. NCIMB 1952,2434,2617,2302,2633,2089,3175,3613,3919,3769,2572,3755,3719,2800,3287,2407,3517,2241
Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,sf_1,9294,84025,AJ557849.1,Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;sf_1;9294,seawater,2319,2560,2333,2859,2230,2971,3472,3296,2949,2194,3477,3507,2815,2941,2260,3626,2264
Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,sf_1,9440,9415,X60412.1,Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;sf_1;9440,Aeromonas sobria,2483,2544,2248,2542,1959,3212,3768,3888,3720,2542,3705,3723,2783,3294,2371,3511,2221
Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,sf_1,9494,103637,AY532691.1,Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;sf_1;9494,Aeromonas molluscorum str. 849T,2104,2287,1918,2326,1722,3058,2573,2765,3594,2506,2959,2964,2474,2962,2300,3132,1935
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,sf_1,8196,77803,AY172267.1,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;sf_1;8196,,1620,1736,1535,2005,1361,2111,1960,1992,1550,1527,1921,1892,1822,1692,1683,1965,1738
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,sf_1,8211,8829,AB002630.1,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;sf_1;8211,Colwellia maris str. ABE-1,1912,1599,1556,1752,1338,2356,2695,2777,2575,1579,2888,3165,2111,2672,1560,2677,1642
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,sf_1,8222,78196,AY172262.1,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;sf_1;8222,,1588,1515,1270,1595,718,2297,1808,1572,1743,1812,1461,1856,1990,1685,1810,2064,1500
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,sf_1,8318,84007,AY207502.1,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;sf_1;8318,Aestuariibacter salexigens str. JC2042,3043,3057,2751,3481,3189,3359,2765,2512,2975,2630,2608,2790,2510,2685,2563,3002,2394
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,sf_1,8374,60316,AB076560.1,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;sf_1;8374,Agarivorans albus str. MKT 89,2284,1883,1955,1997,1435,2827,3089,3315,3108,2177,2662,2877,2373,2598,1858,2941,1764
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,sf_1,8484,60385,AF513454.1,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;sf_1;8484,Alteromonadaceae isolate str. LA50,1049,1389,1295,1655,1277,1520,1375,1320,1270,1051,1376,1504,1438,1353,1334,1511,1261
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,sf_1,8503,80459,AF468401.1,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;sf_1;8503,Arctic sea ice ARK10244,2127,2670,2044,2781,2492,3330,3052,2656,3190,2356,3098,3073,2603,2774,2491,3210,2254
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,sf_1,8578,82214,AY147906.1,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;sf_1;8578,Marinobacter lipolyticus str. SM-19,2518,2600,2444,2805,2034,3165,3789,3386,2821,2289,3515,3509,2863,2872,2347,3544,2479
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,sf_1,8579,25724,AJ416756.1,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;sf_1;8579,Psychromonas profunda str. 2825,2139,1527,1673,1567,1136,2489,2222,2609,2566,1855,2032,2192,1980,2106,1562,2463,1489
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,sf_1,8594,66955,AF482686.1,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;sf_1;8594,Marinobacter sp. str. SBS,2701,2982,2690,3177,2705,3691,4166,3719,4457,3213,4575,4855,3885,4433,3092,4249,2874
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,sf_1,8600,97603,AB094412.1,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;sf_1;8600,Colwellia piezophila str. Y223G,1783,1306,989,1524,502,2498,1313,1097,1367,1863,972,1460,1716,1535,1686,1553,1539
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,sf_1,8643,108688,AY771715.1,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;sf_1;8643,Pseudoalteromonas porphyrae str. S2-65,1546,1690,1436,2018,1192,2091,1923,2431,2216,2133,1990,2176,1870,2030,1848,2199,1662
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,sf_1,8695,80428,AF468296.1,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;sf_1;8695,Arctic pack ice; northern Fram Strait; 80 31.1 N; 01 deg 59.7 min E clone ARKIA-34,2798,2693,2448,2831,2485,3309,3586,2914,2854,2600,3024,3043,2621,2841,2639,2870,2447
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,sf_1,8753,103432,AY553079.1,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;sf_1;8753,Idiomarina loihiensis str. GSP37,2571,2032,1938,2099,1502,3085,3291,3287,3533,2482,2930,3229,2404,2775,2006,3069,1977
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,sf_1,8916,9064,U91545.1,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;sf_1;8916,Shewanella algae str. 43940,2075,2164,2021,2104,1720,2788,2472,2429,3252,2216,2671,2760,2242,2552,2126,2813,1757
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,sf_1,8970,47176,AJ295716.1,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;sf_1;8970,Arctic seawater isolate str. R9879,3028,2925,2666,3158,2723,3496,4153,3347,3189,2841,3337,3366,2707,3069,2798,3202,2667
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,sf_1,8978,80564,AF468393.1,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;sf_1;8978,Arctic sea ice ARK10108,3243,3246,2965,3695,3142,3837,4864,4152,3901,2886,4249,4194,3061,3525,2893,3934,2876
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,sf_1,9035,107614,AB124836.1,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;sf_1;9035,Microbulbifer sp. str. JAMB-A94,1771,1950,1866,2388,1623,2754,2408,2469,2796,2218,2720,2699,2557,2523,2122,3062,2083
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,sf_1,9067,9067,AF006669.1,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;sf_1;9067,Shewanella algae str. ACM 4733,2143,2216,1975,2059,1741,2828,2507,2503,3358,2300,2640,2784,2283,2530,2136,2837,1753
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,sf_1,9111,84384,AF539773.1,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;sf_1;9111,Pseudoalteromonas sp. str. E36,2740,2341,1904,2959,1860,3341,4129,4815,3140,2252,3876,3867,2835,3067,2117,3535,2305
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,sf_1,9203,81968,AY194066.1,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;sf_1;9203,Thalassomonas ganghwensis str. JC2041,1294,1322,967,1660,864,1760,1124,1214,1441,1524,1235,1463,1462,1465,1521,1627,1336
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,sf_1,9222,9035,X82132.1,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;sf_1;9222,Shewanella hanedai,2140,1943,1918,1972,1487,2881,2572,2973,3293,2166,2877,2972,2296,2782,2010,2947,1724
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,sf_1,9230,82404,AY165576.1,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;sf_1;9230,Antarctic pack ice Lasarev Sea Southern Ocean clone ANTXI/4_14-62 sea,2109,1946,1605,2151,1644,2524,3212,3282,2764,2073,2994,3007,2424,2494,1691,2885,1867
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,sf_1,9239,79688,AF468400.1,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;sf_1;9239,Arctic sea ice ARK10228,2849,3309,2878,3386,3275,3610,4323,4683,4018,2819,4617,4518,3348,3748,2789,4315,2920
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,sf_1,9292,8866,L10938.1,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;sf_1;9292,Alteromonas macleodii,2490,3336,2916,3732,2825,2951,1742,1523,3416,3078,2353,2350,2309,2415,3033,2617,2549
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,sf_1,9324,40223,AF316891.1,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;sf_1;9324,Pseudoalteromonas ruthenica str. KMM300,3286,3068,2771,3011,2386,4128,4946,5274,6003,3487,4475,4408,3740,4126,2854,4610,2754
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,sf_1,9380,78569,AY180101.1,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;sf_1;9380,Marinobacter excellens str. KMM 3809,1996,2062,1808,2193,1881,3210,2621,2729,3714,2464,2938,2988,2434,2855,2347,3024,1915
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,sf_1,9384,8977,AJ132226.1,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;sf_1;9384,Moritella viscosa str. NVI 88/478T,2354,2223,2143,2411,1812,2968,3176,3895,3419,2345,3270,3317,2653,2873,2131,3129,2001
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,sf_1,9416,84951,AF539786.1,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;sf_1;9416,marine isolate str. R8,2675,2451,2198,2225,1730,3273,4079,4280,3873,2546,3842,4068,2807,3236,2114,3629,2254
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,sf_1,9486,65942,AF406617.1,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;sf_1;9486,Marine isolate str. GK-2001,2454,2171,2331,2652,1185,3069,2929,2340,2384,2202,2666,2824,2547,2478,2086,2936,2183
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,sf_1,9339,71107,AF284230.1,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Pseudoalteromonadaceae;sf_1;9339,Pseudoalteromonas sp. str. 05,1337,1399,1466,1803,2026,1629,1600,1890,2027,1473,2193,1843,1653,2140,1462,2063,1261
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,sf_1,8201,83672,AB094597.1,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Shewanellaceae;sf_1;8201,Shewanella surugaensis str. c959,2251,2384,2102,2478,2426,2665,3485,3721,3133,2127,3415,3265,2435,2868,2024,2830,2010
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,sf_1,8581,9012,AB008796.1,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Shewanellaceae;sf_1;8581,Shewanella benthica str. DB21MT-2,1923,1742,1689,1969,1327,2373,2216,2501,3123,2029,2453,2528,2084,2434,1775,2634,1480
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,sf_1,8641,24239,AJ252022.1,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Shewanellaceae;sf_1;8641,Moritella abyssi str. 2693,2405,2262,2144,2451,1886,3073,3215,3847,3576,2367,3332,3300,2688,2859,2150,3146,1998
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,sf_1,8662,57774,AE015882.1,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Shewanellaceae;sf_1;8662,Shewanella oneidensis,2013,1659,1452,1586,975,2566,2182,2243,3684,2216,2381,2483,2006,2289,1685,2419,1439
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,sf_1,9081,43120,AB059264.1,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Shewanellaceae;sf_1;9081,Shewanella sp. str. MTW-1,1815,1758,1581,1902,1066,2299,1977,2191,2803,2041,2002,2156,1916,1974,1778,2243,1512
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Unclassified,sf_1,8483,8823,AJ002006.1,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Unclassified;sf_1;8483,Rheinheimera baltica str. OS140 Baltic # 166,2399,2733,2186,2750,2152,3641,4078,4045,4581,2857,3841,3804,2828,3241,2598,3525,2126
Bacteria,Proteobacteria,Gammaproteobacteria,aquatic clone group,Unclassified,sf_1,9246,83068,AY221036.1,Bacteria;Proteobacteria;Gammaproteobacteria;aquatic clone group;Unclassified;sf_1;9246,Mammoth Cave sediment clone CCD24,3269,3330,3122,3412,2649,3839,4663,4828,4172,2890,5057,4817,3445,3820,2694,4296,2862
Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,sf_1,8376,62498,AF513942.1,Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;sf_1;8376,Chromatiaceae clone LA4-B63N,2593,2398,2414,2733,2160,3191,3034,3340,3097,2083,3529,3545,2849,3007,2175,3502,2292
Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,sf_1,8407,77717,AJ298748.1,Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;sf_1;8407,Nitrosococcus halophilus,1390,1630,1848,2339,711,2263,2456,2791,1858,1567,2521,2716,2193,2395,1605,2322,1792
Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,sf_1,8546,74025,AJ242772.1,Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;sf_1;8546,Thiocapsa litoralis,2177,1814,1648,2280,1576,2871,2536,2925,2331,1835,2483,2890,2314,2421,1834,2889,1867
Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,sf_1,8697,77961,AJ401211.1,Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;sf_1;8697,Thiococcus sp. AT2204,2658,2356,2195,2660,2047,3287,3400,3571,3004,2186,3372,3562,2733,2919,2185,3414,2241
Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,sf_1,9048,78198,AJ401209.1,Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;sf_1;9048,Allochromatium sp. AT2202,2601,2667,2372,3131,3358,3292,3373,3811,2920,2346,3763,3670,2778,3345,2422,3672,2466
Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,sf_1,9052,78110,AY171352.1,Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;sf_1;9052,marine sediment clone s18,1514,1346,1311,1534,1129,2016,2092,2275,2066,1457,2087,2249,1729,1948,1375,2168,1329
Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,sf_1,9054,78112,AJ401212.1,Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;sf_1;9054,Thiococcus sp. AT2205,2973,2991,2380,3303,2293,3453,4249,3880,3617,2664,4201,4260,2966,3530,2487,4197,2455
Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,sf_1,9251,7470,AJ010297.2,Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;sf_1;9251,Thiorhodovibrio sibirica,1622,1883,1408,2231,1098,2170,2429,2485,1932,1460,2669,2634,1833,2195,1704,2557,1747
Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,sf_1,9370,8828,AB010860.1,Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;sf_1;9370,isolate str. HTB019,2463,1678,1497,1814,846,2761,3772,3484,2164,1698,2587,3174,2156,2340,1605,2500,1723
Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,sf_1,9571,7502,M96395.1,Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae;sf_1;9571,Nitrosococcus oceanus,2473,2496,2198,2826,2132,3132,3304,3319,2944,2244,3526,3559,2881,3064,2202,3485,2425
Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,sf_1,9450,62638,AJ318526.1,Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;sf_1;9450,Halorhodospira neutrophila str. SG 3304,2812,2694,2440,2818,2564,3117,4051,4612,3478,2113,4123,4253,2914,3405,2235,3638,2322
Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Unclassified,sf_1,9282,57798,AY098903.1,Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Unclassified;sf_1;9282,clone SBRC_30,1628,1737,1461,1923,1125,2072,2350,2454,1934,1579,2212,2211,1722,1839,1580,2202,1739
Bacteria,Proteobacteria,Gammaproteobacteria,Ellin307/WD2124,Unclassified,sf_1,9458,75633,AJ518786.1,Bacteria;Proteobacteria;Gammaproteobacteria;Ellin307/WD2124;Unclassified;sf_1;9458,uranium mining waste pile clone JG37-AG-94 proteobacterium,1918,1746,1610,2612,1627,2774,1949,1810,1580,1675,1811,2160,2020,2052,1914,2190,1851
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,sf_1,8182,10205,X07652.1,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;sf_1;8182,Proteus vulgaris,1607,1856,1643,2128,2063,2184,1415,2035,2759,2576,1908,1674,2147,2887,1932,2580,1809
